package_name,file_name,tokenized_content,cluster_id
pomp,partrans.md,"['methods   partrans workhorse  ```r  S4 method for signature \'pomp\' partrans(object, params, ..., dir = c(""fromEst"", ""toEst""))   S4 method for signature \'objfun\' partrans(object, ...) ```   Arguments  - `object`: an object of class pomp , or of a class that extends pomp .', 'This will typically be the output of `pomp`, `simulate`, or one of the `pomp` inference algorithms.', '- `params`: a `npar` x `nrep` matrix of parameters.', 'Each column is treated as an independent parameter set, in correspondence with the corresponding column of `x`.', '- `...`: additional arguments are ignored.', '- `dir`: the direction of the transformation to perform.', 'Returns  If `dir=fromEst`, the parameters in `params` are assumed to be on the estimation scale and are transformed onto the natural scale.', 'If `dir=toEst`, they are transformed onto the estimation scale.', 'In both cases, the parameters are returned as a named numeric vector or an array with rownames, as appropriate.', 'See Also  Specification of parameter transformations: `parameter_trans`  More on `pomp` workhorse functions: `dinit()`, `dmeasure()`, `dprior()`, `dprocess()`, `emeasure()`, `flow()`, `pomp-package`, `rinit()`, `rmeasure()`, `rprior()`, `rprocess()`, `skeleton()`, `vmeasure()`, `workhorses`']",56
pomp,betabinom.md,"['Beta-binomial distribution  ```r rbetabinom(n = 1, size, prob, theta)  dbetabinom(x, size, prob, theta, log = FALSE) ```   Arguments  - `n`: integer; number of random variates to generate.', '- `size`: `size` parameter of the binomial distribution - `prob`: mean of the Beta distribution - `theta`: Beta distribution dispersion parameter - `x`: vector of non-negative integer quantiles - `log`: logical; if TRUE, return logarithm(s) of probabilities.', 'Returns  - rbetabinom: Returns a vector of length `n` containing random variates drawn from the Beta-binomial distribution.', '- dbetabinom: Returns a vector (of length equal to the number of columns of `x`) containing the probabilities of observing each column of `x` given the specified parameters (`size`, `prob`, `theta`).', 'Description  Density and random generation for the Beta-binomial distribution with parameters `size`, `mu`, and `theta`.', 'Details  A variable `X` is Beta-binomially distributed if `X~{Binomial(n,P)}` where `P~Beta(mu,theta)`.', 'Using the standard `(a,b)` parameterization, `a=mutheta` and `b=(1-mu)theta`.', 'C API   An interface for C codes using these functions is provided by the package.', 'Visit the package homepage to view the c(""[list(\\""pomp\\"")](https://kingaa.github.io/pomp/C_API.html)"", ""[ C API document](https://kingaa.github.io/pomp/C_API.html)"").', 'See Also  More on implementing POMP models: `Csnippet`, `accumvars`, `basic_components`, `covariates`, `dinit_spec`, `dmeasure_spec`, `dprocess_spec`, `emeasure_spec`, `eulermultinom`, `parameter_trans()`, `pomp-package`, `pomp_constructor`, `prior_spec`, `rinit_spec`, `rmeasure_spec`, `rprocess_spec`, `skeleton_spec`, `transformations`, `userdata`, `vmeasure_spec`']",56
pomp,objfun.md,"['Objective functions   Description  Methods common to `pomp` stateful objective functions   Important Note   Since `pomp` cannot guarantee that the final call an optimizer makes to the function is a call at the optimum, it cannot guarantee that the parameters stored in the function are the optimal ones.', 'Therefore, it is a good idea to evaluate the function on the parameters returned by the optimization routine, which will ensure that these parameters are stored.', 'Objective functions based on C snippets   If you use C snippets (see `Csnippet`), a dynamically loadable library will be built.', 'As a rule, `pomp` functions load this library as needed and unload it when it is no longer needed.', 'The stateful objective functions are an exception to this rule.', 'For efficiency, calls to the objective function do not execute `pompLoad` or `pompUnload`: rather, it is assumed that `pompLoad` has been called before any call to the objective function.', 'When a stateful objective function using one or more C snippets is created, `pompLoad` is called internally to build and load the library: therefore, within a single session, if one creates a stateful objective function, one can freely call that objective function and (more to the point) pass it to an optimizer that calls it freely, without needing to call `pompLoad`.', 'On the other hand, if one retrieves a stored objective function from a file, or passes one to another session, one must call `pompLoad` before using it.', 'Failure to do this will typically result in a segmentation fault (i.e.,it will crash the R session).']",56
pomp,logmeanexp.md,"['The log-mean-exp trick  ```r logmeanexp(x, se = FALSE, ess = FALSE) ```   Arguments  - `x`: numeric - `se`: logical; give approximate standard error?', '- `ess`: logical; give effective sample size?', 'Returns  `log(mean(exp(x)))` computed so as to avoid over- or underflow.', 'If `se = TRUE`, the approximate standard error is returned as well.', 'If `ess = TRUE`, the effective sample size is returned also.', 'Description  `logmeanexp` computes `log(mean(exp(x))),`  avoiding over- and under-flow in doing so.', 'It can optionally return an estimate of the standard error in this quantity.', 'Details  When `se = TRUE`, `logmeanexp` uses a jackknife estimate of the variance in `log(x)`.', 'When `ess = TRUE`, `logmeanexp` returns an estimate of the effective sample size.', 'Examples  ```r  takes too long for R CMD check    an estimate of the log likelihood:   ricker() |>     pfilter(Np=1000) |>     logLik() |>     replicate(n=5) -> ll   logmeanexp(ll)    with standard error:   logmeanexp(ll,se=TRUE)    with effective sample size   logmeanexp(ll,ess=TRUE) ```   Author(s)  Aaron A.']",56
pomp,pomp-package.md,"['package   Inference for partially observed Markov processes   Description  The `pomp` package provides facilities for inference on time series data using partially-observed Markov process (POMP ) models.', 'These models are also known as state-space models, hidden Markov models, or nonlinear stochastic dynamical systems.', 'One can use `pomp` to fit nonlinear, non-Gaussian dynamic models to time-series data.', 'The package is both a set of tools for data analysis and a platform upon which statistical inference methods for POMP models can be implemented.', 'Data analysis using `pomp`  `pomp` provides algorithms for:  1.', 'Simulation of stochastic dynamical systems; see `simulate`.', 'Particle filtering (AKA sequential Monte Carlo or sequential importance sampling); see `pfilter` and `wpfilter`.', 'The iterated filtering methods of Ionides et al.', '(2006, 2011, 2015); see `mif2`.', 'The nonlinear forecasting algorithm of Kendall et al.', 'The particle MCMC approach of Andrieu et al.', 'The probe-matching method of Kendall et al.', '(1999, 2005); see probe_match .', 'Synthetic likelihood a la Wood (2010); see `probe`.', 'A spectral probe-matching method (Reuman et al.', '2006, 2008); see spect_match .', 'Approximate Bayesian computation (Toni et al.', 'The approximate Bayesian sequential Monte Carlo scheme of Liu & West (2001); see `bsmc2`.', 'Ensemble and ensemble adjusted Kalman filters; see kalman .', 'Simple trajectory matching; see traj_match .', 'The package also provides various tools for plotting and extracting information on models and data.', 'Structure of the package   `pomp` algorithms are arranged into several levels.', 'At the top level, estimation algorithms estimate model parameters and return information needed for other aspects of inference.', 'Elementary algorithms perform common operations on POMP models, including simulation, filtering, and application of diagnostic probes; these functions may be useful in inference, but they do not themselves perform estimation.', 'At the lowest level, workhorse functions provide the interface to basic POMP model components .', 'Beyond these, `pomp` provides a variety of auxiliary functions for manipulating and extracting information from pomp objects, producing diagnostic plots, facilitating reproducible computations , and so on.', 'Implementing a model   The basic structure at the heart of the package is the pomp object .', 'This is a container holding a time series of data (possibly multivariate) and a model.', 'The model is specified by specifying some or all of its basic model components .', 'One does this using the basic component arguments to the `pomp` constructor.', 'One can also add, modify, or delete basic model components on the fly in any `pomp` function that accepts them.', 'Documentation and examples   The package contains a number of examples.', 'Some of these are included in the help pages.', 'In addition, several pre-built POMP models are included with the package.', 'Tutorials and other documentation, including a [package FAQ](https://kingaa.github.io/pomp/FAQ.html), are available from the [package website](https://kingaa.github.io/pomp/).', 'Useful links    `pomp` homepage: [https://kingaa.github.io/pomp/](https://kingaa.github.io/pomp/)   Report bugs to: [https://github.com/kingaa/pomp/issues](https://github.com/kingaa/pomp/issues)   Frequently asked questions: [https://kingaa.github.io/pomp/FAQ.html](https://kingaa.github.io/pomp/FAQ.html)   User guides and tutorials: [https://kingaa.github.io/pomp/docs.html](https://kingaa.github.io/pomp/docs.html)   `pomp` news: [https://kingaa.github.io/pomp/blog.html](https://kingaa.github.io/pomp/blog.html)   Citing `pomp`   Execute `citation(""pomp"")` to view the correct citation for publications.', 'References  \\King2016  See [the package website for more references](https://kingaa.github.io/pomp/biblio.html), including many publications that use `pomp`.', 'See Also  Useful links:    [https://kingaa.github.io/pomp/](https://kingaa.github.io/pomp/)   Report bugs at [https://github.com/kingaa/pomp/issues/](https://github.com/kingaa/pomp/issues/)  More on implementing POMP models: `Csnippet`, `accumvars`, `basic_components`, `betabinomial`, `covariates`, `dinit_spec`, `dmeasure_spec`, `dprocess_spec`, `emeasure_spec`, `eulermultinom`, `parameter_trans()`, `pomp_constructor`, `prior_spec`, `rinit_spec`, `rmeasure_spec`, `rprocess_spec`, `skeleton_spec`, `transformations`, `userdata`, `vmeasure_spec`  More on `pomp` workhorse functions: `dinit()`, `dmeasure()`, `dprior()`, `dprocess()`, `emeasure()`, `flow()`, `partrans()`, `rinit()`, `rmeasure()`, `rprior()`, `rprocess()`, `skeleton()`, `vmeasure()`, `workhorses`  More on `pomp` estimation algorithms: `abc()`, `bsmc2()`, `estimation_algorithms`, `mif2()`, `nlf`, `pmcmc()`, `probe_match`, `spect_match`  More on `pomp` elementary algorithms: `elementary_algorithms`, `kalman`, `pfilter()`, `probe()`, `simulate()`, `spect()`, `trajectory()`, `wpfilter()`   Author(s)  Aaron A.']",56
pomp,sir.md,"['data   Compartmental epidemiological models  ```r sir(   gamma = 26,   mu = 0.02,   iota = 0.01,   beta1 = 400,   beta2 = 480,   beta3 = 320,   beta_sd = 0.001,   rho = 0.6,   k = 0.1,   pop = 2100000,   S_0 = 26/400,   I_0 = 0.001,   R_0 = 1 - S_0 - I_0,   t0 = 0,   times = seq(from = t0 + 1/52, to = t0 + 4, by = 1/52),   seed = 329343545,   delta.t = 1/52/20 )  sir2(   gamma = 24,   mu = 1/70,   iota = 0.1,   beta1 = 330,   beta2 = 410,   beta3 = 490,   rho = 0.1,   k = 0.1,   pop = 1e+06,   S_0 = 0.05,   I_0 = 1e-04,   R_0 = 1 - S_0 - I_0,   t0 = 0,   times = seq(from = t0 + 1/12, to = t0 + 10, by = 1/12),   seed = 1772464524 ) ```   Arguments  - `gamma`: recovery rate - `mu`: death rate (assumed equal to the birth rate) - `iota`: infection import rate - `beta1, beta2, beta3`: seasonal contact rates - `beta_sd`: environmental noise intensity - `rho`: reporting efficiency - `k`: reporting overdispersion parameter (reciprocal of the negative-binomial size parameter) - `pop`: overall host population size - `S_0, I_0, R_0`: the fractions of the host population that are susceptible, infectious, and recovered, respectively, at time zero.', '- `t0`: zero time - `times`: observation times - `seed`: seed of the random number generator - `delta.t`: Euler step size   Returns  These functions return pomp objects containing simulated data.', 'Description  Simple SIR-type models implemented in various ways.', 'Details  `sir()` producees a pomp object encoding a simple seasonal SIR model with simulated data.', 'Simulation is performed using an Euler multinomial approximation.', ""`sir2()` has the same model implemented using Gillespie's algorithm."", 'In both cases the measurement model is negative binomial: `reports` is distributed as a negative binomial random variable with mean equal to `rhocases` and size equal to `1/k`.', 'This and similar examples are discussed and constructed in tutorials available on the [package website](https://kingaa.github.io/pomp/).', 'Examples  ```r po <- sir()   plot(po)   coef(po)      po <- sir2()   plot(po)   plot(simulate(window(po,end=3)))   coef(po)      po |> as.data.frame() |> head() ```   See Also  More examples provided with `pomp`: `blowflies`, `childhood_disease_data`, `dacca()`, `ebola`, `gompertz()`, `ou2()`, `pomp_examples`, `ricker()`, `rw2()`, `verhulst()`']",57
pomp,pomp_class.md,['class   The basic pomp class   Description  The basic class implementing a POMP model with data   See Also  pomp_constructor'],57
pomp,filter_mean.md,"['methods   Filtering mean  ```r  S4 method for signature \'kalmand_pomp\' filter_mean(object, vars, ..., format = c(""array"", ""data.frame""))   S4 method for signature \'pfilterd_pomp\' filter_mean(object, vars, ..., format = c(""array"", ""data.frame"")) ```   Arguments  - `object`: result of a filtering computation - `vars`: optional character; names of variables - `...`: ignored - `format`: format of the returned object   Description  The mean of the filtering distribution   Details  The filtering distribution is that of `Xk | Y1=y1,\\dots,Yk=yk,`  where `Xk`, `Yk` are the latent state and observable processes, respectively, and `yt` is the data, at time `tk`.', 'The filtering mean is therefore the expectation of this distribution `E[Xk | Y1=y1,\\dots,Yk=yk].`   See Also  More on sequential Monte Carlo methods: `bsmc2()`, `cond_logLik()`, `eff_sample_size()`, `filter_traj()`, `kalman`, `mif2()`, `pfilter()`, `pmcmc()`, `pred_mean()`, `pred_var()`, `saved_states()`, `wpfilter()`  Other extraction methods: `coef()`, `cond_logLik()`, `covmat()`, `eff_sample_size()`, `filter_traj()`, `forecast()`, `logLik`, `obs()`, `pred_mean()`, `pred_var()`, `saved_states()`, `spy()`, `states()`, `summary()`, `time()`, `timezero()`, `traces()`']",57
pomp,window.md,"[""methods   Window  ```r  S4 method for signature 'pomp' window(x, start, end, ...) ```   Arguments  - `x`: a pomp object or object of class extending pomp - `start, end`: the left and right ends of the window, in units of time - ``...``: ignored   Description  Restrict to a portion of a time series.""]",57
pomp,blowflies.md,"['```r blowflies1(   P = 3.2838,   delta = 0.16073,   N0 = 679.94,   sigma.P = 1.3512,   sigma.d = 0.74677,   sigma.y = 0.026649 )  blowflies2(   P = 2.7319,   delta = 0.17377,   N0 = 800.31,   sigma.P = 1.442,   sigma.d = 0.76033,   sigma.y = 0.010846 ) ```   Arguments  - `P`: reproduction parameter - `delta`: death rate - `N0`: population scale factor - `sigma.P`: intensity of `e` noise - `sigma.d`: intensity of `eps` noise - `sigma.y`: measurement error s.d.', 'Returns  `blowflies1` and `blowflies2` return pomp objects containing the actual data and two variants of the model.', ""Description  `blowflies` is a data frame containing the data from several of Nicholson's classic experiments with the Australian sheep blowfly, Lucilia cuprina."", 'Details  `blowflies1()` and `blowflies2()` construct pomp objects encoding stochastic delay-difference equation models.', 'The data for these come from ""population I"", a control culture.', 'The experiment is described on pp.', 'Unlimited quantities of larval food were provided; the adult food supply (ground liver) was constant at 0.4g per day.', 'The data were taken from the table provided by Brillinger et al.', 'The models are discrete delay equations: `R[t+1] ~ Poisson(P N[t-tau] exp(-N[t-tau]/N0) e[t+1] dt)`  `S[t+1] ~ binomial(N[t],exp(-delta eps[t+1] dt))`  `N[t]=R[t]+S[t]`  where `e[t]` and `eps[t]` are Gamma-distributed i.i.d.', 'random variables with mean 1 and variances `sigma.P^2/dt`, `sigma.d^2/dt`, respectively.', '`blowflies1` has a timestep (`dt`) of 1 day; `blowflies2` has a timestep of 2 days.', 'The process model in `blowflies1` thus corresponds exactly to that studied by Wood (2010).', 'The measurement model in both cases is taken to be `y[t] ~ negbin(N[t],1/sigma.y^2),`  i.e., the observations are assumed to be negative-binomially distributed with mean `N[t]` and variance `N[t]+(sigma.y N[t])^2`.', 'Default parameter values are the MLEs as estimated by Ionides (2011).', 'Examples  ```r plot(blowflies1()) plot(blowflies2()) ```   References  \\Nicholson1957  \\Xia2011  \\Ionides2011  \\Wood2010  \\Gurney1980a  \\Brillinger1980   See Also  More examples provided with `pomp`: `childhood_disease_data`, `compartmental_models`, `dacca()`, `ebola`, `gompertz()`, `ou2()`, `pomp_examples`, `ricker()`, `rw2()`, `verhulst()`  More data sets provided with `pomp`: `bsflu`, `childhood_disease_data`, `dacca()`, `ebola`, `parus`']",57
pomp,print.md,"[""Print methods  ```r  S4 method for signature 'unshowable' print(x, ...)   S4 method for signature 'listie' print(x, ...)   S4 method for signature 'pomp_fun' print(x, ...) ```   Arguments  - `x`: object to print - `...`: ignored   Description  These methods print their argument and return it invisibly.""]",57
pomp,parus.md,"['data   Parus major population dynamics   Description  Size of a population of great tits (Parus major) from Wytham Wood, near Oxford.', 'Details  Provenance: Global Population Dynamics Database dataset 10163.', '(NERC Centre for Population Biology, Imperial College (2010) The Global Population Dynamics Database Version 2.', 'Original source: McCleer and Perrins (1991).', 'Examples  ```r  takes too long for R CMD check   parus |>     pfilter(Np=1000,times=""year"",t0=1960,       params=c(K=190,r=2.7,sigma=0.2,theta=0.05,N.0=148),       rprocess=discrete_time(         function (r, K, sigma, N, ...) {           e <- rnorm(n=1,mean=0,sd=sigma)           c(N = exp(log(N)+r(1-N/K)+e))         },         delta.t=1       ),       rmeasure=function (N, theta, ...) {         c(pop=rnbinom(n=1,size=1/theta,mu=N+1e-10))       },       dmeasure=function (pop, N, theta, ..., log) {         dnbinom(x=pop,mu=N+1e-10,size=1/theta,log=log)       },       partrans=parameter_trans(log=c(""sigma"",""theta"",""N_0"",""r"",""K"")),       paramnames=c(""sigma"",""theta"",""N_0"",""r"",""K"")     ) -> pf    pf |> logLik()    pf |> simulate() |> plot() ```   References  \\McCleery1991   See Also  More data sets provided with `pomp`: `blowflies`, `bsflu`, `childhood_disease_data`, `dacca()`, `ebola`']",57
pomp,skeleton.md,"[""methods   skeleton workhorse  ```r  S4 method for signature 'pomp' skeleton(   object,   ...,   x = states(object),   times = time(object),   params = coef(object) ) ```   Arguments  - `object`: an object of class pomp , or of a class that extends pomp ."", 'This will typically be the output of `pomp`, `simulate`, or one of the `pomp` inference algorithms.', '- `...`: additional arguments are ignored.', '- `x`: an array containing states of the unobserved process.', 'The dimensions of `x` are `nvars` x `nrep` x `ntimes`, where `nvars` is the number of state variables, `nrep` is the number of replicates, and `ntimes` is the length of `times`.', 'One can also pass `x` as a named numeric vector, which is equivalent to the `nrep=1`, `ntimes=1` case.', '- `times`: a numeric vector (length `ntimes`) containing times.', 'These must be in non-decreasing order.', '- `params`: a `npar` x `nrep` matrix of parameters.', 'Each column is treated as an independent parameter set, in correspondence with the corresponding column of `x`.', 'Returns  `skeleton` returns an array of dimensions `nvar` x `nrep` x `ntimes`.', 'If `f` is the returned matrix, `f[i,j,k]` is the i-th component of the deterministic skeleton at time `times[k]` given the state `x[,j,k]` and parameters `params[,j]`.', 'Description  Evaluates the deterministic skeleton at a point or points in state space, given parameters.', 'In the case of a discrete-time system, the skeleton is a map.', 'In the case of a continuous-time system, the skeleton is a vectorfield.', 'NB: `skeleton` just evaluates the deterministic skeleton; it does not iterate or integrate (see `flow` and `trajectory` for this).', 'See Also  Specification of the deterministic skeleton: skeleton_spec  More on `pomp` workhorse functions: `dinit()`, `dmeasure()`, `dprior()`, `dprocess()`, `emeasure()`, `flow()`, `partrans()`, `pomp-package`, `rinit()`, `rmeasure()`, `rprior()`, `rprocess()`, `vmeasure()`, `workhorses`  More on methods for deterministic process models: `flow()`, `skeleton_spec`, `traj_match`, `trajectory()`']",58
pomp,traj_match.md,"['methods   Trajectory matching  ```r  S4 method for signature \'data.frame\' traj_objfun(   data,   ...,   est = character(0),   fail.value = NA,   ode_control = list(),   params,   rinit,   skeleton,   dmeasure,   partrans,   verbose = getOption(""verbose"", FALSE) )   S4 method for signature \'pomp\' traj_objfun(   data,   ...,   est = character(0),   fail.value = NA,   ode_control = list(),   verbose = getOption(""verbose"", FALSE) )   S4 method for signature \'traj_match_objfun\' traj_objfun(   data,   ...,   est,   fail.value,   ode_control,   verbose = getOption(""verbose"", FALSE) ) ```   Arguments  - `data`: either a data frame holding the time series data, or an object of class pomp , i.e., the output of another `pomp` calculation.', 'Internally, `data` will be coerced to an array with storage-mode `double`.', '- ``...``: additional arguments will modify the model structure - `est`: character vector; the names of parameters to be estimated.', '- `fail.value`: optional numeric scalar; if non-`NA`, this value is substituted for non-finite values of the objective function.', 'It should be a large number (i.e., bigger than any legitimate values the objective function is likely to take).', '- `ode_control`: optional list; the elements of this list will be passed to `ode` if the skeleton is a vectorfield, and ignored if it is a map.', '- `params`: optional; named numeric vector of parameters.', 'This will be coerced internally to storage mode `double`.', '- `rinit`: simulator of the initial-state distribution.', 'This can be furnished either as a C snippet, an function, or the name of a pre-compiled native routine available in a dynamically loaded library.', 'Setting `rinit=NULL` sets the initial-state simulator to its default.', 'For more information, see rinit specification .', '- `skeleton`: optional; the deterministic skeleton of the unobserved state process.', 'Depending on whether the model operates in continuous or discrete time, this is either a vectorfield or a map.', 'Accordingly, this is supplied using either the `vectorfield` or `map` fnctions.', 'For more information, see skeleton specification .', 'Setting `skeleton=NULL` removes the deterministic skeleton.', '- `dmeasure`: evaluator of the measurement model density, specified either as a C snippet, an function, or the name of a pre-compiled native routine available in a dynamically loaded library.', 'Setting `dmeasure=NULL` removes the measurement density evaluator.', 'For more information, see dmeasure specification .', '- `partrans`: optional parameter transformations, constructed using `parameter_trans`.', 'Many algorithms for parameter estimation search an unconstrained space of parameters.', 'When working with such an algorithm and a model for which the parameters are constrained, it can be useful to transform parameters.', 'One should supply the `partrans` argument via a call to `parameter_trans`.', 'For more information, see parameter_trans .', 'Setting `partrans=NULL` removes the parameter transformations, i.e., sets them to the identity transformation.', '- `verbose`: logical; if `TRUE`, diagnostic messages will be printed to the console.', 'Returns  `traj_objfun` constructs a stateful objective function for spectrum matching.', 'Specifically, `traj_objfun` returns an object of class traj_match_objfun , which is a function suitable for use in an `optim`-like optimizer.', 'In particular, this function takes a single numeric-vector argument that is assumed to contain the parameters named in `est`, in that order.', 'When called, it will return the negative log likelihood.', 'It is a stateful function: Each time it is called, it will remember the values of the parameters and its estimate of the log likelihood.', 'Description  Estimation of parameters for deterministic POMP models via trajectory matching.', ""Details  In trajectory matching, one attempts to minimize the discrepancy between a POMP model's predictions and data under the assumption that the latent state process is deterministic and all discrepancies between model and data are due to measurement error."", 'The measurement model likelihood (`dmeasure`), or rather its negative, is the natural measure of the discrepancy.', 'Trajectory matching is a generalization of the traditional nonlinear least squares approach.', 'In particular, if, on some scale, measurement errors are normal with constant variance, then trajectory matching is equivalent to least squares on that particular scale.', '`traj_objfun` constructs an objective function that evaluates the likelihood function.', 'It can be passed to any one of a variety of numerical optimization routines, which will adjust model parameters to minimize the discrepancies between the power spectrum of model simulations and that of the data.', 'Note for Windows users   Some Windows users report problems when using C snippets in parallel computations.', 'These appear to arise when the temporary files created during the C snippet compilation process are not handled properly by the operating system.', 'To circumvent this problem, use the `cdir` and `cfile` options to cause the C snippets to be written to a file of your choice, thus avoiding the use of temporary files altogether.', 'Important Note   Since `pomp` cannot guarantee that the final call an optimizer makes to the function is a call at the optimum, it cannot guarantee that the parameters stored in the function are the optimal ones.', 'Therefore, it is a good idea to evaluate the function on the parameters returned by the optimization routine, which will ensure that these parameters are stored.', 'Objective functions based on C snippets   If you use C snippets (see `Csnippet`), a dynamically loadable library will be built.', 'As a rule, `pomp` functions load this library as needed and unload it when it is no longer needed.', 'The stateful objective functions are an exception to this rule.', 'For efficiency, calls to the objective function do not execute `pompLoad` or `pompUnload`: rather, it is assumed that `pompLoad` has been called before any call to the objective function.', 'When a stateful objective function using one or more C snippets is created, `pompLoad` is called internally to build and load the library: therefore, within a single session, if one creates a stateful objective function, one can freely call that objective function and (more to the point) pass it to an optimizer that calls it freely, without needing to call `pompLoad`.', 'On the other hand, if one retrieves a stored objective function from a file, or passes one to another session, one must call `pompLoad` before using it.', 'Failure to do this will typically result in a segmentation fault (i.e.,it will crash the R session).', 'Examples  ```r ricker() |>     traj_objfun(       est=c(""r"",""sigma"",""N_0""),       partrans=parameter_trans(log=c(""r"",""sigma"",""N_0"")),       paramnames=c(""r"",""sigma"",""N_0"")       ) -> f    f(log(c(20,0.3,10)))    if (require(subplex)) {     subplex(fn=f,par=log(c(20,0.3,10)),control=list(reltol=1e-5)) -> out   } else {     optim(fn=f,par=log(c(20,0.3,10)),control=list(reltol=1e-5)) -> out   }    f(out$par)    if (require(ggplot2)) {      f |>       trajectory(format=""data.frame"") |>       ggplot(aes(x=time,y=N))+geom_line()+theme_bw()    } ```   See Also  `optim`, `subplex`, `nloptr`  More on methods for deterministic process models: `flow()`, `skeleton()`, `skeleton_spec`, `trajectory()`  More on maximization-based estimation methods: `mif2()`, `nlf`, `probe_match`, `spect_match`']",58
